[0, 0, 0]
Voltage_1 (1)	Current_1 (1)	logcurrent
2.255344	6.157957e-006	-11.997765491273
2.258114	6.526284e-006	-11.939672842505
2.260855	6.916418e-006	-11.881612552409
2.263586	7.329487e-006	-11.823605030872
2.266323	7.767613e-006	-11.76554764799
2.269053	8.231773e-006	-11.707509135129
2.271772	8.723255e-006	-11.649518109878
2.274498	9.245216e-006	-11.591404329418
2.27722	9.797071e-006	-11.533427094512
2.279943	1.038254e-005	-11.475385008812
2.282681	1.09974e-005	-11.417851676741
2.285383	1.165157e-005	-11.360069623084
2.288109	1.235399e-005	-11.301531470145
2.290806	1.308926e-005	-11.243718511344
2.293526	1.387449e-005	-11.185458655764
2.296227	1.470245e-005	-11.1274964114
2.298937	1.557813e-005	-11.069642550399
2.30164	1.651143e-005	-11.01145768961
2.304338	1.749561e-005	-10.953560565648
2.307034	1.853959e-005	-10.895602112418
2.309736	1.964947e-005	-10.837460192023
2.312441	2.082534e-005	-10.779340043514
2.315132	2.207119e-005	-10.721237419802
2.317844	2.339251e-005	-10.663094672309
2.320539	2.478863e-005	-10.605125477664
2.32325	2.627563e-005	-10.546868664324
2.325941	2.784488e-005	-10.488861450503
2.328634	2.950394e-005	-10.430986744215
2.331326	3.126643e-005	-10.372965559945
2.334028	3.313473e-005	-10.314928580941
2.336727	3.511674e-005	-10.256832618107
2.339451	3.721785e-005	-10.198722073061
2.34215	3.944658e-005	-10.140563206446
2.344851	4.180124e-005	-10.082584553802
2.347551	4.429763e-005	-10.024579381216
2.350254	4.694099e-005	-9.9666192770096
2.352961	4.974853e-005	-9.9085296425349
2.355675	5.272733e-005	-9.8503766410159
2.358381	5.587757e-005	-9.7923475105626
2.361101	5.921322e-005	-9.7343657301937
2.363813	6.27502e-005	-9.6763487927065
2.366529	6.650398e-005	-9.6182487624693
2.369247	7.047749e-005	-9.5602171899103
2.371977	7.468417e-005	-9.5022424026065
2.374716	7.915201e-005	-9.4441403771397
2.377434	8.388047e-005	-9.3861177487035
2.380138	8.888869e-005	-9.3281256451351
2.382891	9.420865e-005	-9.2699985546954
2.385616	9.982768e-005	-9.2120650583931
2.388313	0.000106	-9.1520714638522
2.391054	0.000112	-9.0970116866692
2.393808	0.000119	-9.0363870648527
2.396551	0.000126	-8.9792286510128
2.399302	0.000133	-8.9251614297425
2.402037	0.000141	-8.8667506675861
2.404783	0.00015	-8.804875263868
2.407543	0.000159	-8.746606355744
2.410273	0.000168	-8.691546578561
2.413013	0.000178	-8.6337270076722
2.415779	0.000189	-8.5737635429046
2.418522	0.0002	-8.5171931914162
2.421268	0.000212	-8.4589242832923
2.424017	0.000225	-8.3994101557599
2.426769	0.000238	-8.3432398842928
2.429518	0.000253	-8.2821210692368
2.432255	0.000268	-8.2245235774534
2.434999	0.000284	-8.1665363198031
2.437729	0.000301	-8.1084002932154
2.440472	0.000319	-8.0503194551794
2.443205	0.000338	-7.9924646624813
2.445934	0.000358	-7.9349775715636
2.448668	0.000379	-7.8779743528818
2.451389	0.000402	-7.8190584693453
2.454107	0.000426	-7.7610712116949
2.456825	0.000451	-7.7040432184616
2.459528	0.000478	-7.6458998254728
2.46224	0.000507	-7.5869995543731
2.464952	0.000537	-7.5295124634554
2.46764	0.000569	-7.4716301238379
2.470331	0.000603	-7.4135933612371
2.473028	0.000639	-7.3556061035867
2.475733	0.000678	-7.2963632700239
2.478399	0.000718	-7.239040988916
2.48107	0.000761	-7.1808772001026
2.483747	0.000807	-7.1221868896943
2.48642	0.000855	-7.0644090890275
2.489084	0.000906	-7.0064712519213
2.491751	0.00096	-6.9485772735024
2.494398	0.001017	-6.8908981619157
2.497015	0.001077	-6.8335758808079
2.49968	0.001142	-6.7749741677483
2.502342	0.00121	-6.7171349193735
2.504993	0.001282	-6.6593339204837
2.507662	0.001359	-6.6010061438131
2.510307	0.00144	-6.5431121653942
2.512957	0.001526	-6.4851053461199
2.515621	0.001618	-6.4265644603458
2.518267	0.001714	-6.3689254588065
2.520924	0.001816	-6.311118998803
2.523592	0.001925	-6.2528293112424
2.52626	0.00204	-6.194805471126
2.528944	0.002163	-6.1362591320112
2.531616	0.002292	-6.0783304801296
2.534321	0.002429	-6.0202756289621
2.537018	0.002574	-5.9622941698082
2.539722	0.002728	-5.9041865390009
2.542446	0.002891	-5.8461528159479
2.545168	0.003064	-5.7880340271038
2.547901	0.003247	-5.7300237858614
2.550655	0.003441	-5.6719931521668
2.553432	0.003646	-5.6141246027257
