[0, 0, 0]
Voltage_1 (1)	Current_1 (1)	Current_2 (1)	logcurrent	opticalpower	wallplug
1.946355	0.062516	0.006663	-2.7723327550022	0.019482456140351	0.16011442852351
1.947728	0.063519	0.006781	-2.7564162052402	0.019827485380117	0.16026388946614
1.949105	0.064527	0.006901	-2.7406715381197	0.020178362573099	0.16043872850523
1.950448	0.065521	0.007018	-2.7253845770385	0.020520467836257	0.16057294195502
1.951816	0.066531	0.007139	-2.7100872745281	0.020874269005848	0.16074902627548
1.953135	0.067531	0.007257	-2.6951685272716	0.021219298245614	0.16087759809453
1.954453	0.068524	0.007375	-2.6805712301139	0.02156432748538	0.1610156097685
1.955782	0.069536	0.007495	-2.6659106749081	0.021915204678363	0.1611444608318
1.95708	0.07053	0.007612	-2.651717127762	0.02225730994152	0.16124646817427
1.958369	0.071523	0.00773	-2.6377362026879	0.022602339181287	0.16136641089537
1.95967	0.072535	0.00785	-2.6236860749913	0.022953216374269	0.16147786218047
1.960947	0.073532	0.007968	-2.6100345933615	0.023298245614035	0.16157753748945
1.962229	0.074542	0.008087	-2.5963925540594	0.023646198830409	0.16166298973853
1.963481	0.075539	0.008205	-2.583106199805	0.023991228070175	0.16175381968957
1.964735	0.076533	0.008323	-2.570033258615	0.024336257309942	0.16184566421802
1.966001	0.077549	0.008444	-2.5568452843492	0.024690058479532	0.16194300071528
1.967234	0.078539	0.008561	-2.544159962279	0.02503216374269	0.16201566283733
1.968483	0.079553	0.008681	-2.5313318127787	0.025383040935673	0.16208970049633
1.969705	0.080547	0.008798	-2.5189144140006	0.02572514619883	0.16214639394561
1.970917	0.081539	0.008915	-2.5066738455858	0.026067251461988	0.16220398699944
1.972146	0.082548	0.009036	-2.4943753366503	0.026421052631579	0.16229475985645
1.973343	0.083547	0.009153	-2.4823459312281	0.026763157894737	0.1623319168629
1.974537	0.084539	0.009271	-2.4705423126336	0.027108187134503	0.16239703378462
1.975751	0.085553	0.009391	-2.4586192120466	0.027459064327485	0.16244946333656
1.976931	0.086545	0.009509	-2.4470907691038	0.027804093567251	0.1625081878658
1.978121	0.087553	0.009628	-2.4355109547037	0.028152046783626	0.16254966930255
1.979298	0.088547	0.009746	-2.4242217944915	0.028497076023392	0.16259802398833
1.98046	0.089547	0.009863	-2.4129916518741	0.02883918128655	0.16261694993275
1.981637	0.090557	0.009983	-2.4017757922845	0.029190058479532	0.16266302176623
1.982789	0.091551	0.010099	-2.3908590849284	0.029529239766082	0.16267195004684
1.983957	0.092563	0.010218	-2.3798657852131	0.029877192982456	0.16269346749439
1.985098	0.093559	0.010336	-2.3691630256516	0.030222222222222	0.16272672033053
1.986231	0.094553	0.010452	-2.3585947551372	0.030561403508772	0.16273022554137
1.98738	0.095566	0.01057	-2.3479381707183	0.030906432748538	0.16272885088329
1.988486	0.096561	0.010687	-2.3375803459913	0.031248538011696	0.16274415920373
1.989614	0.097555	0.010805	-2.3273389574603	0.031593567251462	0.16277222636093
1.990757	0.098568	0.010924	-2.3170086136598	0.031941520467836	0.1627801293906
1.991878	0.099562	0.01104	-2.3069747132956	0.032280701754386	0.16277459381734
1.993009	0.10057	0.011159	-2.2969012765257	0.03262865497076	0.16278765291113
1.994114	0.101565	0.011276	-2.2870562913764	0.032970760233918	0.16279269232589
1.995223	0.102564	0.011394	-2.2772682850103	0.033315789473684	0.16280349224006
1.996336	0.103577	0.011514	-2.2674399815261	0.033666666666667	0.16281827625949
1.997444	0.10457	0.011626	-2.2578985753716	0.033994152046784	0.1627505602288
1.998544	0.105581	0.011739	-2.2482768481407	0.034324561403509	0.16266926761885
1.999623	0.106573	0.011858	-2.2389250826341	0.034672514619883	0.16270092622481
2.0007	0.107571	0.011974	-2.2296041843092	0.035011695906433	0.16268067648482
2.001787	0.108584	0.012088	-2.2202312119865	0.035345029239766	0.16260902457259
2.002861	0.109575	0.012193	-2.2111460326773	0.035652046783626	0.16245092120625
2.00392	0.110571	0.012309	-2.2020974304242	0.035991228070175	0.16243329289141
2.004998	0.111584	0.012428	-2.1929776084889	0.03633918128655	0.16242739122559
2.00606	0.112575	0.012544	-2.1841356127945	0.036678362573099	0.16241422543922
2.007136	0.113588	0.012662	-2.1751774120775	0.037023391812865	0.16239286723082
2.008184	0.114586	0.012777	-2.166429646213	0.037359649122807	0.1623557697123
2.009228	0.115581	0.012892	-2.157783696114	0.037695906432749	0.16232242471818
2.010286	0.116592	0.013009	-2.1490746180542	0.038038011695906	0.16228979336589
2.011327	0.117586	0.013124	-2.1405852982234	0.038374269005848	0.16225639219459
2.012377	0.118598	0.01324	-2.1320156559671	0.038713450292398	0.16220908285154
2.013409	0.119596	0.013355	-2.1236358828409	0.039049707602339	0.16216948077097
2.014429	0.12059	0.01347	-2.1153589168666	0.039385964912281	0.16213554268646
2.01547	0.1216	0.013588	-2.1070183094501	0.039730994152047	0.16211362574323
2.016489	0.122595	0.013699	-2.0988690393459	0.040055555555556	0.16202951960472
2.017503	0.123589	0.013812	-2.0907937346827	0.040385964912281	0.16197069891534
2.018528	0.124596	0.013928	-2.0826787758728	0.04072514619883	0.16192867934824
2.019534	0.125592	0.014041	-2.0747167212441	0.041055555555556	0.1618671751698
2.020557	0.126597	0.014157	-2.0667464662353	0.041394736842105	0.16182685924371
2.02156	0.127591	0.014271	-2.0589254434744	0.041728070175439	0.16177880498961
2.022564	0.128582	0.014383	-2.051188445871	0.042055555555556	0.16171150720367
2.023578	0.12959	0.014499	-2.0433796585348	0.042394736842105	0.16166667443528
2.02457	0.130585	0.014611	-2.0357309232537	0.042722222222222	0.16159493496093
2.025579	0.131597	0.014723	-2.0280110567033	0.043049707602339	0.16150093141001
2.026572	0.13259	0.014836	-2.0204936188555	0.043380116959064	0.16144251333434
2.027549	0.133582	0.014948	-2.0130397574955	0.043707602339181	0.16137553051503
2.028547	0.13459	0.015063	-2.0055221587365	0.044043859649123	0.16131973594288
2.029521	0.135583	0.015172	-1.9981712800667	0.044362573099415	0.16121963714868
2.030495	0.136576	0.015285	-1.9908740427429	0.04469298245614	0.1611621392502
2.031479	0.137585	0.015397	-1.983513371053	0.045020467836257	0.16107442077416
2.032442	0.138576	0.015509	-1.9763363673934	0.045347953216374	0.16100950236493
2.033429	0.139583	0.015623	-1.9690958725735	0.045681286549708	0.16094473920882
2.034402	0.14058	0.015734	-1.9619785572344	0.046005847953216	0.16086172690071
2.035365	0.141575	0.015846	-1.9549256669823	0.046333333333333	0.16079208734075
2.036346	0.142587	0.015959	-1.947802939253	0.046663742690058	0.16071191096862
2.037289	0.143577	0.016068	-1.9408838023271	0.046982456140351	0.16061947501361
2.038258	0.144587	0.01618	-1.9338738764802	0.047309941520468	0.16053288435671
2.039206	0.14558	0.01629	-1.927029515292	0.047631578947368	0.16044720753066
2.040156	0.146575	0.0164	-1.9202180361319	0.047953216374269	0.16035941462078
2.041114	0.147581	0.016512	-1.913378101389	0.048280701754386	0.16027871930361
2.042058	0.148577	0.016622	-1.9066519366051	0.048602339181287	0.1601907791784
2.042997	0.149569	0.016732	-1.899997454166	0.048923976608187	0.16010777820831
2.043955	0.15058	0.016843	-1.8932607745602	0.049248538011696	0.1600127981148
2.044887	0.15157	0.016953	-1.8867077145386	0.049570175438596	0.15993292914906
2.045841	0.15258	0.017065	-1.8800662303201	0.049897660818713	0.15984928502336
2.046767	0.153575	0.017173	-1.8735662319321	0.050213450292398	0.15974641980381
2.047693	0.154565	0.017283	-1.8671405591447	0.050535087719298	0.15966768185335
2.048634	0.155572	0.017393	-1.8606466320167	0.050856725146199	0.15957049041635
2.049558	0.156563	0.017502	-1.8542967940953	0.051175438596491	0.15948220298712
2.050484	0.15756	0.01761	-1.8479489408794	0.051491228070175	0.15937892490469
2.051422	0.15857	0.017721	-1.8415591427807	0.051815789473684	0.15928910959844
2.052335	0.159559	0.017829	-1.8353415191995	0.052131578947368	0.15919569583416
2.053263	0.160568	0.017939	-1.8290377501249	0.052453216374269	0.1590994010491
2.054174	0.161564	0.018047	-1.8228539299898	0.052769005847953	0.15899998648408
2.055085	0.162553	0.018154	-1.8167511765428	0.053081871345029	0.15889910339353
2.056013	0.163561	0.018264	-1.8105692695401	0.05340350877193	0.15880500249221
2.056921	0.16456	0.018372	-1.8044800336374	0.053719298245614	0.15870420719271
2.057842	0.165568	0.018481	-1.7983732924186	0.054038011695906	0.15860282969395
2.058738	0.16656	0.018588	-1.7923996741155	0.054350877192982	0.15850200665873
2.059638	0.167557	0.018694	-1.786431687098	0.05466081871345	0.15838814059141
2.06055	0.168564	0.018803	-1.7804397793454	0.054979532163743	0.15828984514234
2.061444	0.16956	0.01891	-1.7745484324977	0.055292397660819	0.15818688475817
2.062334	0.17055	0.019016	-1.7687267701175	0.055602339181287	0.1580819692079
2.06324	0.171558	0.019123	-1.7628338771305	0.055915204678363	0.15796802756625
2.064128	0.172548	0.01923	-1.7570798203485	0.056228070175439	0.15787254979866
2.065033	0.173558	0.019337	-1.7512434415109	0.056540935672515	0.15775798774139
2.065923	0.174555	0.019443	-1.745515400754	0.056850877192982	0.15764882785775
2.066808	0.175547	0.019548	-1.7398484656621	0.057157894736842	0.15753703899625
2.067703	0.176557	0.019655	-1.734111508569	0.057470760233918	0.15742505126965
2.068583	0.17755	0.01976	-1.728503019593	0.057777777777778	0.1573139392787
2.069479	0.178558	0.019868	-1.7228418005688	0.058093567251462	0.15721272977937
2.070352	0.179556	0.019972	-1.7172681419929	0.058397660818713	0.15709101259111
2.071226	0.180547	0.020076	-1.7117641472926	0.058701754385965	0.15697602057925
2.072111	0.181553	0.020183	-1.7062076568849	0.059014619883041	0.15687118177884
2.072981	0.182545	0.020286	-1.7007585610118	0.059315789473684	0.15674909844261
2.073851	0.18354	0.02039	-1.6953226515913	0.059619883040936	0.15663284703167
2.074731	0.18455	0.020496	-1.6898348495061	0.059929824561404	0.15651903466794
2.075597	0.185543	0.020599	-1.6844686178676	0.060230994152047	0.15639844217909
2.076474	0.186553	0.020705	-1.6790398979648	0.060540935672515	0.15628611437985
2.077331	0.187545	0.020808	-1.6737364623671	0.060842105263158	0.15616835682982
2.078185	0.188534	0.020909	-1.6684769170062	0.061137426900585	0.15603903972513
2.079058	0.189548	0.021014	-1.6631129883812	0.061444444444444	0.15591819926745
2.079913	0.190538	0.021116	-1.6579036292423	0.06174269005848	0.15579688695565
2.080789	0.191553	0.021221	-1.652590746251	0.062049707602339	0.15567638491134
2.081636	0.192545	0.021322	-1.6474253863396	0.062345029239766	0.1555481311446
2.082491	0.193544	0.021424	-1.6422504021807	0.062643274853801	0.15542168319949
2.083361	0.194555	0.021529	-1.6370403795477	0.062950292397661	0.15530692650336
2.084212	0.195547	0.02163	-1.6319545192432	0.063245614035088	0.15518057750305
2.085057	0.196543	0.021731	-1.626874042096	0.063540935672515	0.15505225723434
2.085915	0.197555	0.021834	-1.6217382523969	0.063842105263158	0.15492537885728
2.086761	0.198551	0.021935	-1.6167092849028	0.064137426900585	0.15479849801309
2.087618	0.199563	0.022039	-1.6116253030295	0.064441520467836	0.15468019896859
2.088465	0.200557	0.022139	-1.6066567833612	0.064733918128655	0.15454923798833
2.089299	0.201555	0.022239	-1.6016929819867	0.065026315789474	0.15441695214239
2.090153	0.202561	0.022341	-1.5967142032297	0.065324561403509	0.15429171001356
2.090988	0.203558	0.022442	-1.5918043024228	0.065619883040936	0.15416853174797
2.09184	0.204571	0.022543	-1.5868401754911	0.065915204678363	0.15403275158632
2.092669	0.205567	0.022642	-1.5819832641201	0.066204678362573	0.15389862553985
2.093496	0.206559	0.022741	-1.5771691931039	0.066494152046784	0.15376843500238
2.094342	0.207569	0.022842	-1.5722914644668	0.066789473684211	0.15363774560187
2.09517	0.208569	0.02294	-1.5674853572385	0.067076023391813	0.15349643088486
2.095992	0.209561	0.023039	-1.5627404125505	0.067365497076023	0.15336894700471
2.096828	0.210575	0.023137	-1.5579133947807	0.067652046783626	0.15321854146246
2.097649	0.21157	0.023236	-1.5531993659869	0.067941520467836	0.15309054048639
2.098486	0.212584	0.023336	-1.5484180746082	0.068233918128655	0.15295499331151
2.099307	0.213582	0.023434	-1.5437344451099	0.068520467836257	0.15281983156014
2.099442	0.214436	0.02351	-1.5397439534331	0.06874269005848	0.15269504504856
2.100286	0.215442	0.02361	-1.5350635471947	0.069035087719298	0.15256716331587
2.101107	0.216438	0.023709	-1.5304511466864	0.069324561403509	0.15244228460426
2.101936	0.21745	0.023808	-1.5257863399385	0.069614035087719	0.15230631385066
2.102755	0.218447	0.023905	-1.5212118567987	0.069897660818713	0.15216959434091
2.103565	0.21944	0.024002	-1.5166764323528	0.070181286549708	0.1520371060845
2.104399	0.220454	0.0241	-1.5120662226388	0.07046783625731	0.1518954855647
2.105209	0.221445	0.024197	-1.507581027328	0.070751461988304	0.15176594190581
2.10601	0.222439	0.024292	-1.5031023722672	0.071029239766082	0.15162325070022
2.106833	0.223448	0.02439	-1.498576554191	0.071315789473684	0.15148830636612
2.107639	0.224442	0.024485	-1.4941379570715	0.071593567251462	0.15134694049609
2.108458	0.225455	0.024582	-1.4896346964945	0.071877192982456	0.15120504529996
2.109255	0.226448	0.024677	-1.4852399409907	0.072154970760234	0.15106667778302
2.110056	0.227442	0.024771	-1.4808600181501	0.072429824561404	0.15092208145119
2.110861	0.228456	0.024867	-1.476411647365	0.072710526315789	0.15077699508271
2.111666	0.22945	0.024962	-1.4720701381413	0.072988304093567	0.15063988774457
2.112484	0.230466	0.025058	-1.4676519328484	0.073269005847953	0.15049428444156
2.113276	0.231459	0.025152	-1.4633525269725	0.073543859649123	0.1503543941375
2.114063	0.232451	0.025245	-1.4590758288544	0.073815789473684	0.150210373084
2.114874	0.233466	0.02534	-1.4547188227538	0.074093567251462	0.15006256442624
2.115664	0.234459	0.025433	-1.4504745464674	0.074365497076023	0.14991941562136
2.116453	0.235454	0.025526	-1.4462397136919	0.074637426900585	0.149775906732
2.117264	0.236466	0.025621	-1.4419508445986	0.074915204678363	0.14963261030125
2.118048	0.237461	0.025714	-1.4377518795178	0.075187134502924	0.14949113632654
2.118845	0.23847	0.025807	-1.433511762729	0.075459064327485	0.14934080092727
2.119627	0.239468	0.0259	-1.429335482749	0.075730994152047	0.14919928023058
2.120419	0.240466	0.025991	-1.4251765715717	0.075997076023392	0.14904640897454
2.12122	0.241481	0.026085	-1.4209644839328	0.076271929824561	0.14890046572643
2.121996	0.242478	0.026176	-1.4168442943695	0.076538011695906	0.14875113007408
2.122793	0.243483	0.026269	-1.4127081540918	0.076809941520468	0.14860764210466
2.123566	0.244476	0.026359	-1.4086381343944	0.077073099415205	0.14845705105267
2.12434	0.245469	0.026449	-1.4045846126331	0.077336257309942	0.14830728021329
2.125126	0.246483	0.026542	-1.4004622533949	0.077608187134503	0.14816167624659
2.125904	0.247476	0.026631	-1.3964416713722	0.077868421052632	0.14800780966325
2.126671	0.24847	0.026721	-1.3924331650793	0.078131578947368	0.14786055502071
2.127466	0.24948	0.026812	-1.3883765273242	0.078397660818713	0.14770824603509

