[0, 0, 0]
Voltage_1 (1)	Current_1 (1)	logcurrent
1.406464	2.165983e-006	-13.042636257985
1.409387	2.295673e-006	-12.984484511253
1.4123	2.432794e-006	-12.92647016688
1.415221	2.578441e-006	-12.868325605237
1.41813	2.732444e-006	-12.810314111159
1.421046	2.895899e-006	-12.75221495974
1.42395	3.06859e-006	-12.694292385256
1.426856	3.251591e-006	-12.636366142946
1.429763	3.446004e-006	-12.578295259093
1.432673	3.652251e-006	-12.52016686813
1.435578	3.870879e-006	-12.46202894493
1.438476	4.102076e-006	-12.404017370938
1.441377	4.347417e-006	-12.345928682332
1.444264	4.606643e-006	-12.288011165788
1.447156	4.882285e-006	-12.229897209983
1.450044	5.174036e-006	-12.171857516358
1.452929	5.483772e-006	-12.113717372621
1.455805	5.810981e-006	-12.055761154538
1.458675	6.157915e-006	-11.99777231174
1.461544	6.526212e-006	-11.939683874878
1.464408	6.916339e-006	-11.881623974572
1.467264	7.329436e-006	-11.823611989092
1.470115	7.767545e-006	-11.765556402326
1.472958	8.23168e-006	-11.70752043288
1.475795	8.723207e-006	-11.649523612427
1.478626	9.245135e-006	-11.591413090744
1.481446	9.796996e-006	-11.53343474989
1.484259	1.038247e-005	-11.475391750923
1.487048	1.099666e-005	-11.417918967636
1.489832	1.165079e-005	-11.360136569093
1.492643	1.235313e-005	-11.301601085706
1.495409	1.308835e-005	-11.243788036408
1.498186	1.387367e-005	-11.185517758782
1.500935	1.470168e-005	-11.127548784995
1.503671	1.557735e-005	-11.069692621847
1.506408	1.651077e-005	-11.011497662719
1.509119	1.749501e-005	-10.953594860553
1.51182	1.853907e-005	-10.895630160897
1.514516	1.964912e-005	-10.837478004367
1.517194	2.082491e-005	-10.779360691649
1.519861	2.207066e-005	-10.721261433295
1.522513	2.339186e-005	-10.663122459367
1.525144	2.478785e-005	-10.605156944198
1.527772	2.627476e-005	-10.546901775401
1.530374	2.784406e-005	-10.488890899797
1.532954	2.950324e-005	-10.431010470141
1.535525	3.126586e-005	-10.372983790527
1.538081	3.313433e-005	-10.314940652939
1.540621	3.511619e-005	-10.256848280276
1.543148	3.721714e-005	-10.198741150111
1.54566	3.944564e-005	-10.140587036425
1.548146	4.180043e-005	-10.082603931405
1.550619	4.429699e-005	-10.024593829046
1.553073	4.694057e-005	-9.9666282244536
1.555517	4.974788e-005	-9.908542708333
1.557945	5.272646e-005	-9.8503931411341
1.560354	5.587678e-005	-9.7923616487147
1.562745	5.921276e-005	-9.7343734987593
1.56512	6.274965e-005	-9.6763575576572
1.567483	6.650313e-005	-9.6182615437409
1.569828	7.047685e-005	-9.5602262708652
1.572157	7.468372e-005	-9.5022484279979
1.574472	7.915118e-005	-9.4441508633466
1.57677	8.387977e-005	-9.3861260939467
1.579054	8.88881e-005	-9.3281322826719
1.581326	9.420764e-005	-9.2700092756367
1.58358	9.982716e-005	-9.2120702673828
1.585768	0.000106	-9.1520714638522
1.587995	0.000112	-9.0970116866692
1.590221	0.000119	-9.0363870648527
1.592426	0.000126	-8.9792286510128
1.594629	0.000133	-8.9251614297425
1.596802	0.000141	-8.8667506675861
1.598972	0.00015	-8.804875263868
1.601139	0.000159	-8.746606355744
1.603273	0.000168	-8.691546578561
1.605408	0.000178	-8.6337270076722
1.60754	0.000189	-8.5737635429046
1.609654	0.0002	-8.5171931914162
1.611758	0.000212	-8.4589242832923
1.613859	0.000225	-8.3994101557599
1.615948	0.000238	-8.3432398842928
1.618021	0.000253	-8.2821210692368
1.620093	0.000268	-8.2245235774534
1.622154	0.000284	-8.1665363198031
1.624206	0.000301	-8.1084002932154
1.626257	0.000319	-8.0503194551794
1.628296	0.000338	-7.9924646624813
1.630332	0.000358	-7.9349775715636
1.632364	0.000379	-7.8779743528818
1.634387	0.000402	-7.8190584693453
1.636408	0.000426	-7.7610712116949
1.638417	0.000451	-7.7040432184616
1.640424	0.000478	-7.6458998254728
1.642431	0.000507	-7.5869995543731
1.644435	0.000537	-7.5295124634554
1.64643	0.000569	-7.4716301238379
1.648421	0.000603	-7.4135933612371
1.650413	0.000639	-7.3556061035867
1.652405	0.000678	-7.2963632700239
1.654387	0.000718	-7.239040988916
1.656373	0.000761	-7.1808772001026
1.658357	0.000807	-7.1221868896943
1.660336	0.000855	-7.0644090890275
1.66232	0.000906	-7.0064712519213
1.664299	0.00096	-6.9485772735024
1.666279	0.001017	-6.8908981619157
1.668202	0.001077	-6.8335758808079
1.670195	0.001142	-6.7749741677483
1.672186	0.00121	-6.7171349193735
1.674166	0.001282	-6.6593339204837
1.67616	0.001359	-6.6010061438131
1.678144	0.00144	-6.5431121653942
1.680133	0.001526	-6.4851053461199
1.682131	0.001618	-6.4265644603458
1.684126	0.001714	-6.3689254588065
1.686129	0.001816	-6.311118998803
1.688135	0.001925	-6.2528293112424
1.690153	0.00204	-6.194805471126
1.692176	0.002163	-6.1362591320112
1.694197	0.002292	-6.0783304801296
1.696232	0.002429	-6.0202756289621
1.698269	0.002574	-5.9622941698082
1.700319	0.002728	-5.9041865390009
1.70237	0.002891	-5.8461528159479
1.704435	0.003064	-5.7880340271038
1.706508	0.003247	-5.7300237858614
1.70859	0.003441	-5.6719931521668
1.710687	0.003646	-5.6141246027257
1.712795	0.003864	-5.5560523626319
1.714918	0.004096	-5.4977443912449
1.717049	0.00434	-5.4398809308698
1.719198	0.004599	-5.3819163904244
1.721363	0.004874	-5.3238403237791
1.723544	0.005165	-5.2658501764105
1.725747	0.005475	-5.2075630032796
1.72796	0.005801	-5.1497249624982
1.730192	0.006148	-5.0916284533058
1.732454	0.006516	-5.0334945882423
1.734733	0.006905	-4.9755094921209
1.737032	0.007317	-4.9175548710802
1.739361	0.007755	-4.8594174823536
