[0, 0, 0]
Voltage_1 (1)	Current_1 (1)	logcurrent
2.513651	0.001526	-6.4851053461199
2.515911	0.001618	-6.4265644603458
2.518202	0.001714	-6.3689254588065
2.520477	0.001816	-6.311118998803
2.522802	0.001925	-6.2528293112424
2.52515	0.00204	-6.194805471126
2.527523	0.002163	-6.1362591320112
2.529921	0.002292	-6.0783304801296
2.532345	0.002429	-6.0202756289621
2.534801	0.002574	-5.9622941698082
2.537292	0.002728	-5.9041865390009
2.539804	0.002891	-5.8461528159479
2.542376	0.003064	-5.7880340271038
2.544956	0.003247	-5.7300237858614
2.54755	0.003441	-5.6719931521668
2.550192	0.003646	-5.6141246027257
2.552889	0.003864	-5.5560523626319
2.555614	0.004096	-5.4977443912449
2.558359	0.00434	-5.4398809308698
2.561165	0.004599	-5.3819163904244
2.564032	0.004874	-5.3238403237791
2.566935	0.005166	-5.2656565843085
2.569901	0.005475	-5.2075630032796
2.572906	0.005801	-5.1497249624982
2.575966	0.006148	-5.0916284533058
2.579086	0.006516	-5.0334945882423
2.582266	0.006905	-4.9755094921209
2.585501	0.007317	-4.9175548710802
2.588812	0.007755	-4.8594174823536
2.592165	0.008218	-4.8014284085209
2.595592	0.008709	-4.7433983052715
2.599091	0.00923	-4.6852962304674
2.602663	0.009781	-4.6273135506738
2.606304	0.010366	-4.5692240592146
2.609982	0.010977	-4.511953104277
2.613785	0.011632	-4.453995358191
2.61771	0.012334	-4.3953956024128
2.621666	0.013069	-4.3375122653672
2.625732	0.013849	-4.2795422511216
2.629904	0.014677	-4.2214736363531
2.63415	0.015553	-4.1635017329197
2.6385	0.016483	-4.1054257322329
2.642927	0.017465	-4.0475564007233
2.647474	0.01851	-3.9894441523967
2.652164	0.019618	-3.93130776684
2.656921	0.020789	-3.8733312783172
2.661831	0.022037	-3.8150324201145
2.666855	0.023352	-3.7570726454303
2.671991	0.024748	-3.6990106013134
2.677267	0.026231	-3.6408133615449
2.682684	0.027801	-3.5826832877095
2.688187	0.029459	-3.5247558128551
2.693853	0.031217	-3.4667924607606
2.69968	0.03308	-3.4088264088266
2.705666	0.035061	-3.350665877363
2.711813	0.037159	-3.2925492760552
2.71809	0.039381	-3.2344718124928
2.724497	0.041731	-3.1765110210904
2.731119	0.044224	-3.1184876508369
2.737886	0.046866	-3.0604628131259
2.744877	0.049669	-3.0023742829425
2.751995	0.052637	-2.9443359844706
2.759346	0.055787	-2.8862144116481
2.766798	0.059115	-2.8282705796671
2.774527	0.062651	-2.7701756360755
2.782446	0.066399	-2.7120732828541
2.790573	0.070362	-2.6541019342752
2.798851	0.074564	-2.5960974619751
2.807396	0.079022	-2.5380289842711
2.816147	0.083741	-2.4800265767381
2.825108	0.088743	-2.4220107269767
2.834393	0.094054	-2.3638861935707
2.843767	0.099668	-2.3059106164226
2.852045	0.105171	-2.2521676820805
2.861959	0.111506	-2.1936768778706
2.872236	0.118206	-2.1353264138771
2.882696	0.125265	-2.0773237857088
2.893507	0.132815	-2.0187980965111
2.904469	0.140755	-1.9607344886146
2.91577	0.149198	-1.9024809961281
2.927193	0.1581	-1.8445275347667
2.939075	0.167582	-1.7862824952698
2.951233	0.177626	-1.7280750627426
2.963615	0.18822	-1.6701437875515
2.976414	0.199545	-1.6117155041782

