[0, 0, 0]
Voltage_1 (1)	Current_1 (1)	logcurrent
1.803265	0.004096	-5.4977443912449
1.805554	0.00434	-5.4398809308698
1.807858	0.004599	-5.3819163904244
1.810179	0.004874	-5.3238403237791
1.812513	0.005166	-5.2656565843085
1.814868	0.005475	-5.2075630032796
1.817227	0.005801	-5.1497249624982
1.819607	0.006148	-5.0916284533058
1.82201	0.006516	-5.0334945882423
1.824432	0.006905	-4.9755094921209
1.826871	0.007317	-4.9175548710802
1.829335	0.007755	-4.8594174823536
1.83182	0.008218	-4.8014284085209
1.834328	0.008709	-4.7433983052715
1.836861	0.00923	-4.6852962304674
1.839424	0.009781	-4.6273135506738
1.842016	0.010366	-4.5692240592146
1.844588	0.010977	-4.511953104277
1.847239	0.011632	-4.453995358191
1.849952	0.012334	-4.3953956024128
1.852667	0.013068	-4.3375887852433
1.855431	0.013848	-4.2796144611082
1.858241	0.014677	-4.2214736363531
1.861085	0.015553	-4.1635017329197
1.863978	0.016483	-4.1054257322329
1.866911	0.017465	-4.0475564007233
1.8699	0.01851	-3.9894441523967
1.872952	0.019618	-3.93130776684
1.876048	0.020789	-3.8733312783172
1.879222	0.022037	-3.8150324201145
1.882438	0.023352	-3.7570726454303
1.885727	0.024748	-3.6990106013134
1.889089	0.026231	-3.6408133615449
1.892526	0.027801	-3.5826832877095
1.89603	0.029459	-3.5247558128551
1.899621	0.031217	-3.4667924607606
1.903285	0.03308	-3.4088264088266
1.907061	0.035061	-3.350665877363
1.910919	0.037159	-3.2925492760552
1.914886	0.039381	-3.2344718124928
1.918952	0.04173	-3.1765349843787
1.923131	0.044224	-3.1184876508369
1.927425	0.046866	-3.0604628131259
1.931848	0.049669	-3.0023742829425
1.936385	0.052637	-2.9443359844706
1.941085	0.055787	-2.8862144116481
1.945911	0.059115	-2.8282705796671
1.950899	0.062651	-2.7701756360755
1.956037	0.066399	-2.7120732828541
1.961343	0.070362	-2.6541019342752
1.966809	0.074564	-2.5960974619751
1.97249	0.079022	-2.5380289842711
1.978358	0.083741	-2.4800265767381
1.984428	0.088743	-2.4220107269767
1.990716	0.094053	-2.3638968258172
1.997224	0.099668	-2.3059106164226
2.003027	0.105181	-2.2520726033552
2.010072	0.111502	-2.1937127510231
2.017381	0.118209	-2.1353010347768
2.024926	0.12526	-2.0773637018849
2.032844	0.132808	-2.0188508027904
2.040972	0.140751	-1.9607629071918
2.049459	0.149193	-1.9025145092032
2.058237	0.15809	-1.844590787874
2.067425	0.167581	-1.7862884625156
2.076966	0.177622	-1.7280975822219
2.086845	0.188213	-1.6701809787648
2.097187	0.199539	-1.6117455730358

